AppID,Timestamp Created,UserID,Language,PlayTimeTotal,ReviewID,Purchase,Recommended,ReviewText
2780710,1744475257,76561199188158009,schinese,1894,192591472,true,true,"[h1]好评，但是不推荐现在买，内容不够多 [/h1]
第二关第一个boss有一个技能要躲在冰柱后面才能躲开，自己试错了好几把也没发现，最后翻评论区才知道。
第四关关底boss没有血量，会被一击秒杀。
有时候伤害不足，辛辛苦苦把第一个boss磨到残血，大约在12分钟就会继续出小怪，小怪一出场，没有可以走位的空间这一局就结束了，十分钟就白玩了。建议在打第一个boss的时候把局内时间暂停为10分钟，或者等boss死亡再出小怪。
[h2]融合技能没有体现出融合技能的强度，以为是雪中送碳，其实是锦上添花。 [/h2]
除了光环、火狼、乌鸦以外的技能只要一直选蓝色品质及以上的选项升级到高等级，就不缺输出。比如苏尔特尔之火加劲风合成一个融合技能，我以为融合技能很强力，是输出的关键，其实不如一个高等级的劲风（大约7、8级），光标指向哪，路就打开了，输出表现从感官上比融合技能更令人安心，而且点了融合技能后画面太乱。
要不把融合技能设计成那种消耗型的，融合之后把两个单体技能的效果消除，正好也能解决画面太乱的问题。
[h2] 能不能出一些让玩家眼前一亮的融合技能 [/h2]
合成表里八个技能中只有两个技能的伤害类型是意想不到的，一个是赫尔斯特姆，另一个是灼热混沌之刃
而我探索合成表时，恰巧灼热混沌之刃是最后一个解锁的，当我以为这个融合技能也像另外的融合技能一样（融合的略带敷衍），没想到居然是一个光环技能！这个技能比另外七个融合技能更像融合技能！
如果融合技能不光是二合一的技能，设计出更多的融合技能，比如三合一甚至四合一，或者融合两个二合一技能再融合成为一个新的融合技能。游戏应该会更有趣。
技能强度不平衡，像[spoiler] 缚焰水蛭有吸血效果 [/spoiler]，我几乎每局都选，而且优先升级，再点一些火系技能配合命运之结点一个复苏之焰，只要不连续硬吃boss和大怪的高伤害就行，跟挂机一样。光环类和召唤类的技能就很少选。
[h2] 合成表 [/h2]
投掷利维坦利斧（寒冷伤害/远程）＋投掷匕首（物理伤害/远程）=破碎利维坦利斧（寒冷伤害/物理伤害/远程）
余烬之斧（火焰伤害/爆炸）＋洛基的释电幻影（闪电伤害/爆炸）=电斧（火焰伤害伤害/爆炸/远程）
巨人之牙（火焰伤害/近战）＋旋风劈斩（物理伤害/近战）=灼热混沌之刃（火焰伤害/物理伤害/近战/光环）
斯卡蒂冰箭（寒冷伤害/远程）＋冈格尼尔（闪电伤害/远程）=奥丁冰箭（寒冷伤害伤害/远程）
炮台（物理伤害/召唤）＋世界树脉冲（闪电伤害/远程）=风暴穿甲者（物理伤害伤害/远程/召唤）
大地龟裂（物理伤害/近战）＋冰川碎裂（寒冷伤害/远程）=霜牙戒指（物理伤害/寒冷伤害/近战/远程）
芬里尔之爪（物理伤害/远程）＋托尔之怒（闪电伤害/远程）=雷爪（物理伤害伤害/远程）
 苏尔特尔之火（火焰伤害/远程）＋劲风（寒冷伤害/近战）=赫尔斯特姆（火焰伤害/寒冷伤害/远程/召唤）"
2780710,1744475173,76561198835379770,schinese,596,192591386,true,true,"我的建议
1，取消每局只能合成一个技能组合的限制
2，增加更多技能合成组合
3，技能合成图鉴增加文字说明
4，增加符文页（也可用资源解锁更多符文页）
5，单页符文页可以花费资源额外增加符文安放空间
6，添加一键删除或者多选删除背包里的符文功能
My advice
1. Remove the restriction that only one skill set can be synthesized per game
2. Add more skill synthesis combinations
3. Added text descriptions to the Skill Synthesis Illustrated Book
4. Add rune pages (you can also use resources to unlock more rune pages)
5. A single rune page can spend resources to increase the rune placement space
6. Add one-click deletion or multi-selection to delete runes in the backpack"
2780710,1744471380,76561198392700595,schinese,1470,192586725,true,true,"还可以，期待更多内容。"
2780710,1744468772,76561199641100275,schinese,99,192583601,true,false,"别买，很垃圾"
2780710,1744468480,76561199363457810,schinese,383,192583266,true,false,"第一次给游戏差评，公测的内容全通了，结果正式版5小时还卡在第三关，想问一下作者是不是脑残，每次10分钟打小怪已经无敌割草了，结果打boss在刮痧，被这boss卡了快两小时ex死了，用脚填的数值"
2780710,1744468463,76561198829355456,schinese,572,192583248,true,true,"还算可以，不过刚发现没有云存档功能，对于想换台电脑继续玩的玩家不太友好。
ps：刚更新了云存档，但是我先用了一台没有玩过的电脑进行了更新，有可能把我存档弄没了，现在有点慌"
2780710,1744457031,76561199020990750,schinese,991,192570990,true,true,"很不错，但暂时内容有点少"
2780710,1744448280,76561198341782899,schinese,1050,192562665,true,false,"流派都非常依赖技能,甚至错一个都很难熬,但是能凑齐的机会不多,所以爽游肉鸽变得很不爽
引导很差,玩到第三关才知道背包里捡的东西可以放在另一个背包生效
boss的技能碰撞有问题,在红色预警外也能被打到
小怪攻击设计不合理,肉鸽地图整个超长攻击范围,怪一多满屏红色预警
最恶心的是有些boss有必中,秒杀机制,但是毫无提示信息,也查不到攻略
以至于经常重开,前期煎熬过几十分钟,好不容易要爽了,boss出来笑了两声直接送我回家,这什么寸止挑战?忍不了了才过来评价.因为这些白白浪费我2个小时+,甚至觉得制作人应该给我付款!!!"
2780710,1744447076,76561199712693680,schinese,522,192561639,true,false,"你自己看看你那b第四关谁打得过"
2780710,1744438039,76561199155372830,schinese,1002,192554864,true,true,"背包需要加个批量管理功能和局外成长，角色太少了，bug一堆，今天卡出来一背包完全一样的传说符文"
2780710,1744432100,76561198414702751,schinese,123,192550577,true,false,"不是说好了每秒掉一点血，加10%吸血，怎么光掉血不吸血呢？"
2780710,1744431673,76561198242642832,schinese,574,192550265,true,true,"后期怪潮很爽，但问题也不少。
1、没有合成表，我自己列了个：

投掷利维坦利斧+投掷匕首
余烬之斧+洛基的释电幻影
巨人之牙+旋风劈斩
斯卡蒂冰箭+冈格尼尔
炮台+世界之树脉冲
大地龟裂+冰川破裂
芬里尔之爪+托尔之怒
苏尔特尔之火+劲风

2、无法关闭或透明化特效，后期全屏都是武器特效，躲避怪物释放技能全靠一直移动与护甲硬抗。
3、制作符文多了后，掉落的符文就需要装备1-4个，刷符文这个系统算是废了。
4、第三个角色太弱了，很难处理初期突脸的怪物。
5、近8小时3个角色总等级才35级，合计刚点完一个角色，升级太慢了。"
2780710,1744389314,76561198873187609,schinese,714,192511614,true,true,"超武合成没有提示,局内应该设置成有组合提示的那样,现在就是哪个技能用的顺手就选哪个,另外有符文系统了,能不能再搞个装备系统"
2780710,1744387026,76561199208375968,schinese,1162,192509103,true,true,"可融合的技能不太清楚，像素图标太难认了不太明显看不出来，不如在选择的时候直接给提示，很需要"
2780710,1744378969,76561198831475889,schinese,711,192500315,true,true,"不赖"
2780710,1744378730,76561198259201658,schinese,425,192500064,true,true,"Can the superweapon synthesis table show text and pictures？mosaic pictures are difficult to read！In addition, please add recognition and differentiation to different maps and characters, and the skills of the physics department are far more than other skills after playing"
2780710,1744378459,76561198260617589,schinese,652,192499798,true,true,"从《阿斯加德的陨落：起源》测试开始就第一时间在玩，游戏量小但是还是挺有趣的，20元的价格买不了吃亏买不了上当。
关于本作游戏，有几点建议：
1. 优化一下中文，包括且不限于游戏中文本的描述，还有社区中的成就、每次发布的补丁、新闻及说明。
2. 游戏中添加图鉴，符文配置中添加特定类型排序，用多余的材料打造特定形状品质但加成随机的符文，并增加预组功能，可以根据英雄的选择进行预组。
3. 地图华纳神域中10分钟的BOSS技能判定不准确，不在红色光标内也可能会受伤。
4. 个别召唤技能无法刷CD，只允许召唤1次，比如乌鸦和火狼技能，以致于伤害特别拉胯。
5. 超武合成请优化图鉴配上说明，并且解锁后在选择技能中给予提示。
6. 增加英雄通用天赋点，比如在技能和宿命之网的选择中给予适当禁用或者跳过。
7. 优化地图的表达、物品掉落及特殊指引，适当增加磁铁数量，超视距击杀怪物时，升级石头会显著减少。
8. 加快更新，优化技能，新增地图、角色及超武。"
2780710,1744362697,76561199442970457,schinese,914,192486819,true,true,"游戏很不错，但是希望能多出点角色，并且还希望制作组添加能显示人物数据的功能，每次选BUFF时对人物的攻击力防御闪避率什么的都是一脸懵"
2780710,1744361069,76561198434924425,schinese,1138,192485769,true,true,"各种问题，还需打磨，但是对得起这个价格，"
2780710,1744358440,76561198146370886,schinese,724,192484143,true,false,"EA阶段提示   版本号0.2 
武器升级有三个颜色，白色、蓝色、金色，金色升级幅度最大。武器升级内容是触发次数、范围、CD、伤害等其中一条而不是全部升级。通关第一个图解锁符文掉落，I键背包点击装备到旗帜。背包中符文鼠标悬浮右键可以分解，分解成旗帜素材。神器合成不消耗武器，同时神器不占武器槽位，神器合成只能合成一次，合成条件是两个武器满五级。第三关开始有地面陷阱。第四关20分钟Boss应该要合成特定神器否则被奥丁秒杀。
虽然我很喜欢，但总体来说不是很推荐。
①前期就是死亡叠人物经验，解锁人物局外加成，顺带升级技能（到五级）解锁合成图鉴，非常枯燥乏味，而且频频感受死亡带来的挫折感。 ②[spoiler]按遍了字母键盘没有人物详细属性界面，我也不知道现在我是什么数值。[/spoiler]（已更新③Roll点刷新毫无规律，也不会故意给你凑神器。④武器升级颜色不知道是什么规律，纯运气？⑤目前来说，几个地图除了怪物不一样，其他基本都一样...也没有地图上内容互动什么的。⑥第四关Boss你被秒杀做成额外内容好不好，做成主线不知道的第一次都得被秒..⑦有一点点汉化不完全，在背包里右键分解时跳出的提示。⑧菜单设置界面缺少元素，暂时没有无限模式，Roll点无法放弃。⑨武器（也许还包括素材）图标模糊、特征不明显。⑩战斗中敌我、子弹分辨不清晰，受伤只能通过血量判断。红色判断条存在时即使怪物被击杀也会播放完蓄力动画。⑪Roll重骰成本太高了，你有几万蓝晶几下花完。⑫

没有完全体验出来，也许有误，请以实际为准。"
2780710,1744355515,76561198152935633,schinese,344,192482336,true,false,"没有灵魂的刷子幸存者，道具只有属性，局内数值设计不合理"
2780710,1744354575,76561198248392658,schinese,801,192481831,true,true,"你这个组合技能的查看界面太抽象了，我就没看懂是哪两个技能"
2780710,1744349850,76561198106195250,schinese,535,192479257,true,true,"伤害主要靠roll金技能和宿命之网    （前期拿20+移速可以刮的舒服点）  游玩体验一般 完成度有点低  前期有点坐牢    主要没有云存档  steamdeck上重新玩肝等级有点恶心   超武那边还不能看是什么武器（非要让人识别那几个技能图标  又小的要死）"
2780710,1744347895,76561198419682298,schinese,37,192478137,true,false,"太难了不好玩"
2780710,1744344303,76561198419051071,schinese,1071,192476053,true,true,"1，玩法单一，牛逼的技能就那么几个，物理系遥遥领先。其他系要么是粑粑，要么是可有可无。
2，术士也是个粑粑，技能无法升级，到后期刮痧打不动。
3，第四关过不去，BOSS出来就秒杀，是剧情杀吗？一个逼在空中笑着，我就没了。弄了那么多牛逼的技能，直接重新开始。什么时候更新第四关以后的？已经不想玩了。
"
2780710,1744339938,76561198096800825,schinese,235,192473319,true,true,"还是有部分翻译缺失，期待优化。--4.18 退出游戏还是缺失翻译
还有没有云存档，不太友好。--4.18 更新了！好！
另外合成技能的详情看不了，名字也看不了，你想让我们背下像素点吗？--4.18 更新了！好！
继续优化吧，什么时候改好了什么时候改好评。--4.18听劝的开发组！必须重新改回好评！"
2780710,1744326833,76561198365328970,schinese,268,192463776,true,false,"连技能合成都不让看，玩你马呢"
2780710,1744311993,76561198135461839,schinese,844,192450369,true,true,"还成，就是高级武器合成那个图，能不能直接显示名字，本来象素图标就不好认。

前期好难爽玩啊！"
2780710,1744310201,76561198191528313,schinese,343,192448525,true,false,"laji"
2780710,1744307197,76561198135986693,schinese,875,192445353,true,true,"解决一下不能云存档的问题可以吗"
2780710,1744306552,76561198362540254,schinese,368,192444693,true,false,"猎人的解锁有点太难了，不同角色之间因为世界树的赠礼系统导致后期区别变得不够明显，前期可以看到不同，但是后期构筑成型之后不管什么角色都太像了，建议不同角色之间的技能能有不同，或者从技能出现概率上做些调整。当然作为玩家自然有些贪心的希望不同角色之间的技能构筑能够不同就太好了。"
2780710,1744298837,76561198348204031,schinese,832,192436262,true,true,"玩过DEMO，目前已经把所有已出关卡玩了一遍。有几个问题：
1.汉化不完全，个别内容还是显示英文，虽然不影响游玩，但是希望尽快补全；
2.完成度偏低，与DEMO相比，就是多了两张地图，还有一半的地图没解锁；
3.战争喷漆太看脸，可以分解和制作，但是爆出来的战争喷漆不能洗词条，希望添加类似功能；
4.设计不合理，首先是角色养成是分开养成，需要重复升级过程；其次组合技能不能查看，只有图标显示，难以辨认，而且局内无法查看，即使需要玩家摸索，但是摸索出来还需要自己记住，这个设计很不合理。最后第四个地图华纳神域的最终BOSS是剧情杀吗？BOSS刚出来直接把我满血秒杀了，目前就打到这里，不知道是机制还是什么。作为一款吸血鬼幸存者游戏，如果BOSS无法击杀，我觉得这个设计非常失败。
5.有个恶性BUG，身上的战争喷漆通关后有概率消失，已经发生不止一次了。"
2780710,1744297701,76561198151869812,schinese,95,192435058,true,false,"现版本不推荐。

demo感觉挺有潜力的，怎么到了正式版反倒感觉数值更粗糙了？局内敌人数值不合理，运气不好的话要么开局几分钟就暴毙，要么打boss刮痧长痛。局外成长显得更重要了，结果你还不继承demo存档，等级和符文全白刷，进去白板一个还刷不出好开局真的折磨，丧失了玩下去的动力。

好用的技能削了，符文掉落少了，甚至刷图产出也看了，搞成强制反复刷资源的游戏了。demo版本好的地方改掉了不少，正式版内容倒是没多几个，我不理解。"
2780710,1744296961,76561198045769819,schinese,624,192434227,true,true,"之前两个demo都玩过了，大概懂了那些结该怎么摆弄后，打着就不刮痧了。
对于后续我还是有期待的，不过你说就卖25块也不能免费更新两三年吧"
2780710,1744296096,76561198136823282,schinese,386,192433287,true,false,"什么玩意啊，第2关第一个拿弓箭的BOSS，有个锁定技能，你动直接锁你，必中技能，然后我看他们说不动，我不动还是打我。怎么设计的BOSS啊。5 6 把都是这么死。坑人游戏"
2780710,1744293882,76561199184739172,schinese,355,192431008,true,true,"还不错，能玩。"
2780710,1744287036,76561198848524515,schinese,307,192424871,true,true,"挺好玩的，就是感觉局内构筑和局外培养内容有点少，地图就4章，那个符文拼图意义不明，感觉能造的符文用处不很大，想要厉害的符文都要去地图里打。
除此之外我在游玩的时候遇到了恶性bug，在游戏内会突然卡死，继续游戏后所有武器都无法进行攻击，差点给我整红温了。
随便给大家推荐一个构筑流派，物理流+吸血水蛭，物理流打伤害可以减cd，后面无限回血站撸都行。"
2780710,1744286635,76561198242419736,schinese,297,192424522,true,true,"一把只能合成一个超武，需要地图指引金苹果跟收集器，局内需要合成表或者直接提示，有点为了刷而刷了，成型之后有些也挺吃力，慢慢改进吧，总体玩的挺爽"
2780710,1744286035,76561198877294836,schinese,854,192424005,true,true,"打到个攻速吸血符文当传家宝供着
打完一局出来不见了
以为是自己不小心手贱分解的
直到他删除我第二个金色符文
其他的bug就不提了 全是享受🤡"
2780710,1744282173,76561199070026174,schinese,621,192421214,true,true,"游戏还不错，就是局外成长很肝"
2780710,1744280822,76561198385673534,schinese,557,192420259,true,false,"需要倍速、背包可拆卸以及局内查看合成表，难度疑似有点太高了，打二村伤害低的想睡觉"
2780710,1744277446,76561199055128635,schinese,1209,192418052,true,false,"别被demo骗了，正式版完全不如demo爽，而且一些技能描述有问题，怪的攻击判断也有问题，千万别上当，火山图的那个史莱姆是拿制作者钦马的骨灰盒做的吗？硬的要死攻击范围还血妈大，绕着玩家一出出一圈
好不容易爽玩一把轮椅炮台，结果第四关最终boss是没做还是有什么特殊要求，直接飞过来个byd奥丁（还给个被奥丁阻止的成就）给我一雷劈死了"
2780710,1744276852,76561198417465962,schinese,309,192417691,true,true,"难度偏高的幸存者肉鸽，要是不拿那个吸血水蛭的技能很难打到后面。
但是缝了一个符文系统挺新颖的，好像是第一次在幸存者类看见这种设定？（当然也有可能是我玩的少）"
2780710,1744272250,76561198090523169,schinese,55,192414961,true,false,"好游戏，但合成表看不到有点傻逼了，你把技能分成各种不同属性的，很难试出来。"
2780710,1744261799,76561198350813830,schinese,256,192409338,true,true,"几乎没强化，第二把就过了第一关了，说活不过3分钟的是有多菜啊？挺好玩的，战士起来后库库就是秒怪，爽的飞起，就是不知道构筑深度如何，待我再研究研究"
2780710,1744251263,76561198971165617,schinese,191,192402919,true,true,"第一个图刚通关出来就卡死，重新上游戏没有进度，但是成就完成了6个，这是什么新BUG么？还没有云存档，"
2780710,1744234650,76561199508374813,schinese,606,192390784,true,true,"[strike] 完成度太低了 可以游玩的内容太少了 玩过demo 所以正式版上手很快 
暂时把四个世界都打通了一遍 然后25的血之牺牲 大概就是4个半小时的流程 很短 感觉还没爽够
我好像看到第四个世界的boss出来 突然我就死了？？？（大概没做完） 这很难评
成型以后刷起来是挺爽的 但是满地图找东西很烦 怕什么东西漏了 
随机出现的道具竟然有时间限制 到时间会消失 最好看到就捡掉 本来打算多刷点经验绕一绕 再回来吃吸经验的道具 结果消失了。。
快点更新吧  这点内容完全不够玩的！！！！！！[/strike]
———————————————————————————————————————————————————————
这是披着肉鸽皮的刷宝游戏啊！！！！！ 按I背包里有符文 各种属性的 我以为只有做出来的搭配使用。。。。。。。。。。"
2780710,1744231966,76561198969931721,schinese,151,192388433,true,true,"仍需打磨"
2780710,1744231939,76561198099072955,schinese,252,192388402,true,true,"属实没想到有朝一日在steam能看到，一款肉鸽游戏，因为开局没有解锁全角色，而收获一个脏话连篇的差评，为了这个特意写个好评

目前玩下来有两个问题：
1.一局游戏20-30分钟，中间不能存进度退出，感觉有点长了
2.技能合成合成表局内不能看，在外面又不显示技能名字，只能靠截图对照是否有些不合理"
2780710,1744226809,76561198820687114,schinese,89,192383499,true,false,"这和试玩版有什么区别吗"
2780710,1744219790,76561198891961526,schinese,632,192376430,true,false,"本来都玩的挺开心的，但是boss战bug是否有点多？中土女武神消失不见也就算了，好不容起飞打到冰霜巨人，冰霜巨人头身分离后直接飞出圆圈场地，视角也跟着飞走了，我都看不见我自己的小人了，只能投降。无语了"
2780710,1744219584,76561198316738846,schinese,131,192376192,true,true,"期待后续更新！"
2780710,1744216599,76561198007169508,schinese,26,192373176,true,false,"傻逼游戏，你把三个角色给大家开放能死吗？开局那个逼战士难用的要死"
2780710,1744213912,76561199181133428,schinese,239,192370293,true,true,"很有创意的命运之网但
如果有更多玩法就更好了
"
2780710,1744213904,76561198108286076,schinese,47,192370279,true,false,"1、上来就坐牢，玩了好几把一到三分半就刮痧，如果是依赖固定套路你就引导一下，如果是依赖局外加成那我只能说一眼可见尽头；
2、完成度依旧很低，目前应该是三个角色吧，每个角色单独强化（其实没啥意义也就几把的新鲜感就是重复刷取），科技树比较短，鼠标滑过几个世界说是暂未开放，后续功能部分应该是不会有增加了；
3、没太懂为什么倍率只能作用于勇气之结，我刷金刷紫就是为了给勇气连接（忘了叫啥了就称呼这个吧）腾格子，这时候我在省下来的格子里加个倍率，既可以强化有利效果又可以提高上限；而你只作用勇气之结就意味着我有可能是“浪费了格子”或者“挤压到了下一个勇气链接的格子”，而边边角角的格子只能塞单个的勇气之结，就一定要让人膈应不舒服一下子。

我总是想起来一句话，目前的游戏环境，不为难玩家不教玩家玩游戏已经成了金子般可贵的行业道德了，只能说暂不推荐吧。"
2780710,1744213664,76561199327140871,schinese,876,192370034,true,true,"有一种拉出了一整条的快感，完美弥补了土豆兄弟简陋的画风，爽死我了"
2780710,1744213585,76561198106225905,schinese,42,192369961,true,false,"是不是我的玩法不对？打了N遍，第一关都过不去，没玩过这么难的吸血鬼幸存者游戏，这伤害给小兵刮痧，更别说BOSS打着又刷小兵了


4.18更新，虽然不知道这社区奖励“小丑”是谁送的，不过恭喜这款游戏属于我少数打完差评以后都不会改好评的游戏了。"
2780710,1744213345,76561198400513973,schinese,316,192369714,true,true,"demo就玩了，目前版本两个小时玩下来还是非常好玩的。
新增了不少内容，但是超武的获取上有点困难，主要是不能局内查看合成表，局外也不能查看道具名称
（导致我一直在用手机拍照...）
地图上出现的拾取道具希望能在版面直接箭头指示一下，玩了两个小时感觉眼睛要一个往左一个往右了。
局外角色技能树解锁不算很快。
喷漆目前好像只有装配和分解，希望以后能出合成，这样也不太浪费。
希望不要跑路能继续更新下去"
2780710,1744212130,76561198343145730,schinese,18,192368327,true,true,"完成度有点低啊，你的云存档呢？"
2780710,1744206823,76561198012252480,schinese,180,192362940,true,true,"好玩，爱玩。不过我之前刷了好久的材料的试玩版存档怎么不继承。。。。
另外一局时间太长了，加上选技能和天赋差不多要半个小时"
2780710,1744206796,76561198151689199,schinese,831,192362916,true,true,"目前体验差（开局的战士和他前九级没有一点加输出的手段，清怪慢，还要贴脸输出，妥妥的风险高收益低），寒冰系基本一坨，要伤害没伤害，减速敌人清不掉，聚在一堆反而更危险了，第二关第一个BOSS有个无脑锁头的技能，还必须躲在石头后面，开始还不出现在视野内，在视野外，既然无脑锁头，还设置一个预瞄范围干嘛，还误导人，以为自己在范围外是安全的，然后被射死了，第二次贴身想着闪避躲（可能boss开始不在视野内，到boss脸上时石头刷在其他地方），好家伙，直接无缝瞄着你
目前给的局内加成，没有什么爆炸伤害,远程伤害的结点，只能局外，玩不了爆炸流等其他流派。
如果开局改成射手会玩的没那么难受（战士就该玩家熟悉之后，其他养成养满了，然后玩战士追求挑战，虽然可能作者想着前期多肉一点，新手活得久，但类幸存者往往输出比血量重要），高难度下不选火焰虹吸比较难玩，选了又太简单了（玩多了就腻歪的狠），基础材料溢出太多了，希望后续能出一些功能能消耗一下溢出的材料（比如抽奖，抽一些装饰或者跟随物之类的）。
虽然目前版本不成熟，有些地方玩的趣味不高，但作者更新的还行，玩家反馈也处理的及时，更新计划也比较明晰。可以入手等更新，也可以观望后续更新再考虑入手。"
